id,rate,usage_hours,complaints,customer_left,reason_to_leave
8269,premium,922.899067706388,28,yes,1
8270,premium,1036.19680315258,17,no,0
8271,premium,991.305709090978,17,no,0
8272,premium,1008.65646584798,5,no,0
8273,premium,1016.98508960113,30,no,0
8274,normal,950.863288562133,5,yes,0
8275,normal,972.143500671415,11,no,0
8276,normal,988.862865959381,28,no,0
8277,normal,985.787449329846,6,no,0
8278,normal,1012.56802050624,22,yes,0
8279,normal,970.999491350246,27,yes,2
8280,premium,952.046748154851,8,no,0
8281,premium,1074.70950098394,17,yes,2
8282,normal,973.973197308193,12,no,0
8283,premium,1024.36119648594,15,no,0
8284,normal,1041.40787638367,3,yes,1
8285,normal,1019.25664443841,0,no,0
8286,premium,1020.20962110381,23,yes,1
8287,premium,1017.73155911102,14,yes,1
8288,premium,1010.70383587581,5,yes,1
8289,premium,1064.57031538908,15,no,0
8290,normal,1021.79869765796,28,no,0
8291,premium,1006.11166606255,0,no,0
8292,premium,1053.26105658309,3,no,0
8293,premium,1004.36703565161,5,no,0
8294,premium,1018.0609679247,4,yes,1
8295,normal,985.107255932624,11,no,0
8296,normal,1019.15341298281,20,no,0
8297,premium,957.565058185476,22,yes,1
8298,premium,999.589174140763,14,no,0
8299,premium,980.862218270341,11,no,0
8300,normal,1013.97039193664,10,yes,1
8301,premium,1032.49052032033,21,no,0
8302,premium,970.094379140955,25,no,0
8303,premium,954.180378661489,12,yes,1
8304,normal,1015.0763412755,15,yes,0
8305,premium,1024.91408976721,17,no,0
8306,premium,997.176519618163,4,yes,1
8307,normal,960.620020714865,20,no,0
8308,premium,975.829218277633,1,yes,1
8309,premium,1005.04346410008,19,no,0
8310,premium,957.258964774882,26,yes,1
8311,normal,996.767569925039,17,no,0
8312,normal,1022.16542653314,27,yes,1
8313,normal,1027.50303180611,27,no,0
8314,normal,978.005425089034,25,yes,1
8315,normal,956.72939428055,14,yes,0
8316,premium,1011.10437490043,21,no,0
8317,normal,1000.29926534193,6,no,0
8318,normal,986.98090350598,13,no,0
8319,normal,990.265832778973,21,no,0
8320,premium,992.493530015308,22,no,0
8321,normal,952.999086814436,7,no,0
8322,premium,962.801944339288,6,yes,1
8323,premium,983.324118833339,12,no,0
8324,premium,972.508190773803,3,no,0
8325,normal,1057.34933093934,14,no,0
8326,premium,965.780393148283,15,no,0
8327,premium,1054.53536203271,13,yes,1
8328,premium,996.318354637387,26,no,0
8329,normal,983.841945619715,14,no,0
8330,normal,953.071429254864,21,no,0
8331,normal,1001.50654418907,23,no,0
8332,premium,1058.31549520786,20,no,0
8333,normal,1025.87510092561,4,no,0
8334,premium,965.201581919704,19,no,0
8335,normal,911.888590796654,10,no,0
8336,premium,1009.04035027387,26,yes,1
8337,normal,1005.84952651206,18,yes,1
8338,normal,1033.64486598031,12,no,0
8339,normal,968.497782566596,28,no,0
8340,premium,1026.51999904858,21,no,0
8341,normal,965.016111632102,10,no,0
8342,premium,1034.90701281954,16,no,0
8343,normal,1008.7696398786,29,no,0
8344,normal,969.282460177464,13,no,0
8345,premium,1042.20605633338,25,no,0
8346,premium,979.696675525011,14,no,0
8347,premium,991.909295059139,12,no,0
8348,premium,979.766847093428,26,no,0
8349,normal,972.463914769977,9,no,0
8350,premium,1021.03020756149,27,no,0
8351,premium,972.898990193134,28,no,0
8352,premium,1004.08340941969,14,yes,1
8353,normal,987.156583326189,20,yes,1
8354,normal,932.339125556348,16,no,0
8355,premium,1059.77764559966,22,no,0
8356,normal,934.425292902252,15,yes,0
8357,normal,1022.74060836763,0,no,0
8358,normal,1014.2158113157,3,no,0
8359,premium,1010.45729831761,12,no,0
8360,normal,996.841392983801,14,no,0
8361,normal,1010.68875804287,13,yes,2
8362,premium,911.120062355193,14,no,0
8363,normal,982.780686695321,1,no,0
8364,normal,991.990810118221,11,no,0
8365,premium,971.776192045358,16,yes,0
8366,normal,1048.38798234949,28,no,0
8367,premium,986.321604049816,1,no,0
8368,premium,991.769178957507,8,no,0
8369,premium,1048.09168555874,3,no,0
8370,normal,979.641588585498,26,yes,0
8371,normal,1000.12763816202,6,no,0
8372,premium,997.17835552187,21,yes,0
8373,normal,967.494895190356,8,yes,2
8374,normal,1004.28061016335,26,yes,1
8375,premium,1005.90356153185,4,no,0
8376,normal,986.855390873714,18,yes,1
8377,premium,984.530903376801,16,no,0
8378,normal,989.920744045692,27,no,0
8379,premium,1008.41341428352,15,no,0
8380,normal,991.870927638868,19,no,0
8381,premium,972.325432911673,5,no,0
8382,premium,1034.77894365051,11,no,0
8383,normal,932.416588680136,19,no,0
8384,normal,998.472872722011,3,no,0
8385,premium,963.049782543734,24,no,0
8386,normal,972.36719255346,16,yes,1
8387,premium,1033.18837009315,17,no,0
8388,premium,1048.26550644592,27,yes,0
8389,premium,1033.33946104961,1,yes,1
8390,normal,1023.183902632,24,no,0
8391,normal,977.73698086857,12,yes,1
8392,normal,1040.98145374899,15,yes,0
8393,normal,1030.64212858302,10,no,0
8394,normal,1038.24121911191,20,no,0
8395,premium,939.973643362489,15,no,0
8396,premium,993.845661841468,12,yes,1
8397,premium,1031.27629006083,8,yes,0
8398,premium,993.963272698504,23,no,0
8399,normal,1007.75598837141,25,no,0
8400,normal,1037.58041575353,22,no,0
8401,normal,949.924896571115,4,no,0
8402,premium,937.943805104161,16,no,0
8403,normal,959.418559150641,27,yes,2
8404,premium,999.161042009808,7,yes,0
8405,premium,942.652307592207,12,no,0
8406,normal,1020.63644587965,18,no,0
8407,normal,989.933897088327,6,no,0
8408,normal,1004.28763743865,7,no,0
8409,normal,1019.70676650227,14,no,0
8410,premium,972.303496337022,26,yes,0
8411,premium,1050.55473262778,4,no,0
8412,premium,973.138762243985,1,no,0
8413,normal,983.809015707333,18,no,0
8414,normal,932.608235324532,17,no,0
8415,premium,957.423794922936,20,no,0
8416,premium,1027.21306557585,11,no,0
8417,normal,1000.87424550317,28,yes,0
8418,premium,1046.38668615515,24,no,0
8419,normal,984.946492622787,3,yes,0
8420,normal,1030.79474359091,25,yes,0
8421,premium,1019.5514558388,13,yes,1
8422,normal,1023.31897782094,27,yes,1
8423,premium,932.609778558374,25,no,0
8424,premium,1002.53597944399,3,yes,0
8425,normal,1018.96559585193,14,no,0
8426,premium,953.356417484235,15,yes,1
8427,normal,1014.24612053555,22,no,0
8428,normal,966.038596030479,14,no,0
8429,normal,976.010137601292,26,yes,1
8430,premium,1035.94570728713,11,yes,1
8431,premium,1053.15402575563,13,no,0
8432,normal,1009.73392933805,11,yes,0
8433,premium,1033.21726955868,28,yes,1
8434,normal,959.764026471886,18,no,0
8435,normal,967.018019271689,9,no,0
8436,normal,995.410726272133,9,no,0
8437,normal,1002.62331003684,4,yes,1
8438,normal,976.413802725503,13,no,0
8439,normal,1018.51268425374,21,no,0
8440,normal,975.829058486411,17,no,0
8441,normal,997.785078818022,3,yes,0
8442,premium,971.522514493019,8,no,0
8443,normal,1031.63402906146,5,no,0
8444,normal,1016.07089492355,17,yes,0
8445,normal,978.853561722988,26,no,0
8446,normal,1006.68794287431,5,no,0
8447,premium,1032.98879159386,5,no,0
8448,premium,965.814055545359,14,no,0
8449,normal,964.657376807911,11,no,0
8450,premium,987.506996575069,13,no,0
8451,normal,1031.83994796407,16,no,0
8452,premium,1000.5652857454,25,no,0
8453,premium,970.216784816791,10,yes,0
8454,premium,975.954792894434,5,no,0
8455,normal,1025.6422323994,12,no,0
8456,normal,1033.03206114051,12,no,0
8457,normal,1025.85234101412,12,no,0
8458,premium,995.265054943367,10,no,0
8459,normal,1000.13527037288,20,yes,1
8460,normal,966.917001910947,5,no,0
8461,normal,1015.2316902285,3,yes,0
8462,normal,959.989861455771,7,no,0
8463,premium,1009.2191469837,24,no,0
8464,premium,986.443753817651,0,yes,1
8465,premium,976.970166449275,3,no,0
8466,normal,1019.52569442543,9,no,0
8467,normal,994.283784991944,8,yes,1
8468,premium,990.736593181477,29,yes,1
8469,premium,1022.61659146892,1,yes,1
8470,premium,1014.39165275807,1,no,0
8471,normal,1032.39735532683,19,no,0
8472,normal,958.148005020725,27,no,0
8473,normal,1018.92682135767,22,no,0
8474,premium,997.619177522531,27,yes,1
8475,premium,1029.30913121848,28,no,0
8476,premium,1003.42732848056,3,no,0
8477,premium,1022.72893286988,13,yes,1
8478,premium,965.808636504951,6,no,0
8479,normal,1022.46139834283,0,no,0
8480,premium,944.917109862232,28,yes,1
8481,premium,1008.25389532852,10,yes,1
8482,premium,982.344025086806,1,yes,1
8483,premium,1044.11802146248,18,no,0
8484,normal,1035.7519144767,27,yes,1
8485,premium,980.624265890427,22,no,0
8486,premium,1030.49389279631,5,no,0
8487,premium,1009.14751258709,10,yes,0
8488,premium,971.532873988007,7,no,0
8489,premium,1010.14387390116,16,yes,0
8490,normal,1020.7494969686,24,no,0
8491,normal,936.145855272731,1,no,0
8492,premium,1022.3131396877,30,no,0
8493,premium,1023.50530768626,25,no,0
8494,premium,1032.99423898219,25,no,0
8495,normal,990.320192718458,11,yes,1
8496,premium,1005.91849690249,20,yes,0
8497,premium,1058.22389349815,4,no,0
8498,normal,991.588233608237,0,no,0
8499,premium,999.939261957878,24,no,0
8500,premium,1018.40164370068,13,no,0
8501,premium,1035.12917516446,22,no,0
8502,normal,1020.6037572606,6,no,0
8503,premium,1015.67819732688,24,no,0
8504,premium,1001.4760590948,18,no,0
8505,normal,1000.06471329914,27,no,0
8506,normal,1004.50424352346,4,yes,1
8507,premium,986.87227209215,0,no,0
8508,premium,993.953155054808,27,no,0
8509,premium,996.700369596354,21,no,0
8510,premium,1020.60244776884,27,no,0
8511,normal,1015.37571046798,9,yes,1
8512,normal,1045.60813258313,13,yes,2
8513,premium,969.621066270082,4,no,0
8514,premium,1058.73557234322,15,yes,2
8515,normal,988.857377615544,11,no,0
8516,normal,997.95943025695,14,no,0
8517,normal,1041.20849911825,27,no,0
8518,premium,1057.11704063823,22,no,0
8519,premium,1024.09381160914,6,yes,1
8520,normal,973.113463691125,27,no,0
8521,premium,1012.70635645884,28,yes,1
8522,premium,936.700937261262,30,yes,0
8523,normal,942.130944221615,19,no,0
8524,normal,1009.88691719083,2,no,0
8525,normal,950.688139635271,18,yes,2
8526,normal,1006.31451964543,14,no,0
8527,normal,963.855140100648,26,no,0
8528,normal,995.782582628529,19,no,0
8529,normal,1048.26629497943,28,yes,1
8530,normal,985.567821056622,4,no,0
8531,normal,989.497688018543,13,no,0
8532,premium,989.91554393765,0,no,0
8533,premium,1008.45344176698,21,yes,0
8534,normal,978.636489059603,8,no,0
8535,premium,955.917241664562,9,no,0
8536,normal,1020.96882707371,23,no,0
8537,premium,1020.9674953677,27,yes,2
8538,premium,1036.81853693924,17,no,0
8539,normal,988.719682890099,18,no,0
8540,normal,957.335653408312,0,no,0
8541,normal,1034.96912942191,30,no,0
8542,premium,1012.28176652771,1,no,0
8543,premium,974.938769356677,6,yes,1
8544,normal,980.900729903438,13,yes,1
8545,normal,1037.29818762433,21,no,0
8546,normal,1008.89808896368,26,yes,2
8547,premium,1025.74167974554,5,no,0
8548,normal,1017.07360549017,3,no,0
8549,premium,1046.42724869152,10,no,0
8550,normal,1002.08982687398,28,yes,1
8551,premium,1047.20566196387,12,no,0
8552,premium,989.960246777675,27,no,0
8553,premium,987.044977972252,16,no,0
8554,premium,928.094920075158,10,no,0
8555,normal,967.687013137987,29,no,0
8556,premium,1000.04864332691,5,yes,0
8557,normal,934.941544401956,9,yes,1
8558,normal,1014.68682596811,25,no,0
8559,normal,1028.3527491014,18,no,0
8560,normal,932.937953409412,15,no,0
8561,premium,1032.63726638587,30,yes,0
8562,normal,998.327094611502,12,yes,1
8563,premium,1007.44958165989,23,no,0
8564,premium,982.530684964686,25,no,0
8565,premium,1000.45132601487,24,yes,0
8566,normal,1025.39659859614,25,no,0
8567,normal,960.377951376896,20,no,0
8568,premium,1011.29586455476,16,no,0
8569,normal,1087.81863777367,6,no,0
8570,premium,1019.90982506713,1,no,0
8571,premium,1007.34283265594,20,no,0
8572,normal,988.202287907818,12,yes,2
8573,normal,1004.83784740272,22,yes,1
8574,premium,1026.64429117561,16,no,0
8575,premium,1006.32660530479,0,no,0
8576,premium,993.976086374859,8,yes,1
8577,premium,1011.88703362542,9,no,0
8578,premium,992.736763304932,6,yes,1
8579,normal,947.273509606451,5,no,0
8580,premium,964.888065614057,18,yes,1
8581,normal,961.176378968913,29,yes,1
8582,premium,1035.06515305992,6,no,0
8583,premium,968.262310215761,20,no,0
8584,normal,986.333355669575,5,yes,0
8585,premium,984.045021053671,26,no,0
8586,normal,1037.43175043613,25,no,0
8587,premium,1013.62074526283,11,yes,1
8588,premium,979.029896280173,12,no,0
8589,premium,1045.22993281839,25,yes,1
8590,premium,959.602931157603,20,no,0
8591,premium,989.571593410061,7,no,0
8592,normal,1012.74003176319,16,no,0
8593,normal,999.915320735349,23,no,0
8594,normal,992.972845672649,5,no,0
8595,normal,1018.53905355159,19,no,0
8596,premium,996.731057662552,14,no,0
8597,normal,1035.08853125365,28,no,0
8598,premium,1005.08261673358,16,yes,1
8599,premium,985.776204003107,26,yes,2
8600,normal,977.307401019393,5,no,0
8601,normal,1026.45512871045,5,no,0
8602,normal,1005.39142570887,27,no,0
8603,premium,1046.20048620057,16,no,0
8604,normal,1024.05274073811,8,no,0
8605,premium,965.468308531299,4,no,0
8606,premium,1017.62731126308,7,no,0
8607,premium,978.570227119804,5,yes,2
8608,premium,999.437755644739,18,no,0
8609,normal,1028.44095050423,6,yes,1
8610,premium,964.970373773674,30,no,0
8611,normal,975.219737534521,0,yes,1
8612,premium,1024.56071659281,14,yes,1
8613,normal,989.781324549779,15,no,0
8614,premium,991.970270188873,24,no,0
8615,premium,998.880687549624,14,yes,1
8616,normal,983.004379684955,15,no,0
8617,normal,1024.85094017785,6,no,0
8618,premium,1035.26180458599,23,yes,1
8619,premium,1030.21241264037,6,yes,1
8620,normal,969.9240200528,30,yes,0
8621,premium,1001.36666177295,13,no,0
8622,premium,971.358975066195,10,yes,1
8623,premium,1000.78713066508,13,no,0
8624,normal,1048.18613096226,0,no,0
8625,normal,985.640710447144,15,yes,0
8626,normal,1016.70668862016,12,yes,1
8627,premium,1000.66686006724,23,yes,1
8628,premium,1001.32637929122,21,no,0
8629,normal,1011.35574795677,1,no,0
8630,normal,959.778698485478,0,no,0
8631,normal,1017.75907693289,24,no,0
8632,premium,1023.21722534419,9,yes,1
8633,premium,977.835604732748,29,no,0
8634,normal,991.705381158543,19,no,0
8635,premium,982.839863695411,14,no,0
8636,premium,981.590234989495,15,no,0
8637,normal,1010.89791960058,30,yes,0
8638,premium,1009.09662912169,22,no,0
8639,normal,992.058714858329,0,no,0
8640,normal,981.39979877255,15,no,0
8641,normal,1025.94872656234,10,no,0
8642,normal,1030.82080005134,17,no,0
8643,normal,993.078173888723,9,no,0
8644,premium,996.762343990786,10,yes,0
8645,premium,1071.00515193524,9,no,0
8646,normal,1013.43776107051,1,no,0
8647,premium,1048.46579972736,21,no,0
8648,normal,951.062696914503,16,yes,1
8649,normal,1024.91014251554,14,no,0
8650,premium,970.436493949141,20,yes,1
8651,normal,998.144566764895,20,no,0
8652,normal,1022.28429246608,13,no,0
8653,normal,1009.18228455493,17,yes,0
8654,premium,1014.56048021086,4,no,0
8655,normal,1009.448533935,25,no,0
8656,premium,950.761548983078,1,no,0
8657,normal,951.772614808558,21,no,0
8658,normal,995.591359768842,24,yes,2
8659,normal,1029.6793681862,20,no,0
8660,normal,967.480388999817,15,no,0
8661,normal,1009.02135923419,11,yes,0
8662,normal,1013.10927500836,12,no,0
8663,normal,986.963584894558,14,yes,1
8664,premium,950.444194078467,21,yes,1
8665,premium,993.44185192163,21,no,0
8666,normal,1019.36815648622,4,no,0
8667,premium,1021.89741448317,21,no,0
8668,premium,991.676538624535,13,yes,0
8669,premium,1002.83491301221,1,no,0
8670,premium,1024.21738400458,30,no,0
8671,premium,1002.03483055754,29,no,0
8672,normal,981.566502855349,16,no,0
8673,premium,1015.59932299494,28,no,0
8674,normal,959.931800247318,15,no,0
8675,normal,989.169044501299,18,no,0
8676,normal,1001.56207833387,12,no,0
8677,normal,1015.30202764983,1,yes,0
8678,normal,950.797206692269,16,yes,0
8679,premium,1018.81233199479,30,no,0
8680,normal,1031.82433533325,19,no,0
8681,normal,981.273055123314,25,no,0
8682,premium,1055.28748623656,3,no,0
8683,premium,1018.07701583976,30,no,0
8684,premium,1004.23473959227,30,yes,2
8685,normal,1045.14543556866,14,no,0
8686,normal,1036.79640784747,19,yes,2
8687,normal,1026.51649723463,10,no,0
8688,normal,1086.07700872129,3,yes,0
8689,normal,996.090891724425,6,no,0
8690,normal,1029.06537945202,30,yes,1
8691,premium,973.45074657603,15,no,0
8692,premium,980.931989988968,23,yes,0
8693,normal,1014.72368252102,17,no,0
8694,premium,1041.75930377383,4,no,0
8695,premium,963.777442473658,1,no,0
8696,premium,992.688623946227,25,no,0
8697,premium,1019.30406885939,3,no,0
8698,premium,991.555122884109,28,no,0
8699,premium,959.174071742529,20,no,0
8700,normal,982.870289277982,16,no,0
8701,premium,976.35753545311,7,no,0
8702,premium,1050.37686230914,5,no,0
8703,premium,975.197545826275,21,yes,2
8704,normal,960.784321959072,4,yes,2
8705,normal,1020.91413456539,1,no,0
8706,normal,1028.1923272823,7,yes,0
8707,normal,979.850822879418,29,no,0
8708,premium,983.879830023235,28,no,0
8709,premium,1026.53795514497,4,no,0
8710,premium,989.485422354537,11,no,0
8711,normal,970.635712944726,8,yes,1
8712,premium,982.624033118511,17,no,0
8713,normal,980.460851496621,26,yes,0
8714,normal,984.497132039054,21,yes,1
8715,premium,997.843467139054,17,no,0
8716,premium,1032.07607448658,8,no,0
8717,normal,1029.44636306429,29,no,0
8718,normal,977.587142621283,15,no,0
8719,premium,993.148811538625,22,no,0
8720,normal,1008.99406648028,19,yes,0
8721,normal,1000.19455629417,9,no,0
8722,normal,1031.04921556335,2,no,0
8723,normal,949.931715744619,23,yes,1
8724,premium,983.650910236716,12,yes,2
8725,premium,975.880753956256,23,yes,1
8726,normal,985.010911965786,30,no,0
8727,normal,957.015616691937,26,yes,1
8728,premium,946.86699584506,14,yes,1
8729,normal,977.509836139788,27,no,0
8730,premium,959.994627774432,24,no,0
8731,normal,1006.10861010419,16,yes,1
8732,normal,1028.28499231365,27,no,0
8733,normal,1035.51453961401,6,no,0
8734,premium,954.143822521869,8,yes,2
8735,normal,1010.427113887,17,no,0
8736,normal,1014.40780427019,14,no,0
8737,normal,1020.65745579806,14,yes,0
8738,premium,1008.8879355511,12,yes,0
8739,normal,943.496360667976,9,no,0
8740,premium,995.892371789811,3,yes,1
8741,premium,960.184530686704,10,no,0
8742,premium,960.574654865212,10,yes,1
8743,normal,1030.73991382643,7,no,0
8744,premium,1006.42717567842,4,no,0
8745,normal,995.038365615507,19,no,0
8746,normal,983.66202512137,5,yes,1
8747,normal,1022.48788722013,3,no,0
8748,premium,1004.51059613063,12,no,0
8749,normal,1000.70917367757,23,yes,1
8750,premium,1072.710897568,25,no,0
8751,premium,1003.46040767732,15,yes,1
8752,premium,953.759559832258,0,no,0
8753,normal,973.020916625862,25,no,0
8754,premium,967.64399836597,28,no,0
8755,premium,1026.67709788649,14,no,0
8756,premium,995.616205231872,17,no,0
8757,normal,997.295203674152,27,no,0
8758,normal,1068.56307274784,17,yes,1
8759,premium,1005.39609576004,16,yes,1
8760,normal,946.391149099733,14,yes,1
8761,normal,996.889953459943,14,no,0
8762,premium,996.458075013846,21,no,0
8763,normal,1019.07888667609,28,no,0
8764,premium,1018.22190979874,22,yes,2
8765,premium,1005.38030403109,26,yes,1
8766,normal,989.76038590843,5,no,0
8767,premium,982.967785253608,9,no,0
8768,premium,973.513133589283,10,no,0
8769,premium,945.792158900215,9,no,0
8770,normal,990.166139467912,16,no,0
8771,premium,1015.70279374666,17,no,0
8772,premium,940.179688121001,11,no,0
8773,premium,1010.86560505054,21,yes,1
8774,normal,993.16155930883,22,no,0
8775,normal,981.638153438443,3,yes,1
8776,normal,999.200269133594,22,no,0
8777,normal,1014.97552721284,16,yes,1
8778,premium,1031.04193653068,26,yes,1
8779,normal,985.135061000611,23,no,0
8780,premium,990.415295036813,21,no,0
8781,premium,995.131675814613,18,no,0
8782,premium,935.106002791124,3,yes,1
8783,premium,1031.79382590689,17,no,0
8784,normal,988.958889266637,5,no,0
8785,premium,1011.30402535174,13,no,0
8786,normal,982.782393837713,18,yes,1
8787,normal,992.407513202312,24,yes,1
8788,normal,988.760540468871,7,no,0
8789,premium,1040.38925567488,12,no,0
8790,normal,928.994661087111,19,no,0
8791,normal,1028.44010144218,16,no,0
8792,premium,989.909741046163,15,no,0
8793,premium,1035.98139426605,26,no,0
8794,premium,996.040432880253,10,no,0
8795,normal,1013.94779190778,25,yes,1
8796,premium,1038.58286243076,6,no,0
8797,normal,972.649344585716,16,no,0
8798,normal,1023.88375330864,27,no,0
8799,premium,991.83393400001,22,no,0
8800,premium,1013.17022204756,22,yes,1
8801,premium,1034.45473086889,7,yes,0
8802,premium,1030.00907682294,15,no,0
8803,premium,983.433919080949,27,no,0
8804,normal,1010.22929194163,14,no,0
8805,normal,980.432968207204,3,no,0
8806,normal,961.771552556935,4,yes,1
8807,normal,1042.72369648241,6,yes,0
8808,premium,988.936150359854,25,yes,1
8809,premium,956.679739000617,16,yes,1
8810,normal,999.969517282396,12,no,0
8811,premium,1010.47564818227,16,no,0
8812,normal,1027.57887652571,17,no,0
8813,premium,998.119756234808,13,no,0
8814,premium,1004.50457639057,7,yes,1
8815,premium,1034.39678371646,21,no,0
8816,normal,937.486879956523,28,no,0
8817,normal,1012.98460843582,27,no,0
8818,premium,993.057284734573,7,no,0
8819,premium,994.942827495282,2,no,0
8820,premium,1002.98090940264,28,no,0
8821,normal,1006.84554314974,25,yes,1
8822,normal,1017.415905645,26,yes,1
8823,premium,968.308977147143,19,no,0
8824,premium,1000.44567917744,19,no,0
8825,normal,1004.34119685409,19,no,0
8826,normal,963.749221251189,19,yes,1
8827,normal,955.883819657624,5,no,0
8828,normal,997.510492027703,27,no,0
8829,premium,972.730456101375,2,no,0
8830,normal,996.392928168378,0,yes,1
8831,premium,991.869620796248,15,yes,0
8832,normal,981.027424897179,22,yes,1
8833,premium,998.620484666926,29,no,0
8834,normal,998.285715675957,11,no,0
8835,normal,1052.12836241527,12,no,0
8836,normal,995.952755120632,0,no,0
8837,normal,934.763382991423,1,yes,1
8838,normal,1060.60442690982,21,no,0
8839,premium,1015.88573795723,28,no,0
8840,premium,1018.39063692581,20,no,0
8841,normal,1007.27517475714,10,no,0
8842,normal,1060.34773475647,23,no,0
8843,normal,998.031083558427,7,no,0
8844,premium,1005.55193751035,10,yes,1
8845,normal,993.833912204569,7,no,0
8846,premium,994.494715634035,19,no,0
8847,premium,1019.61172089429,15,no,0
8848,normal,1013.6494605109,6,no,0
8849,normal,987.388758646476,6,yes,0
8850,normal,1010.35477272801,18,no,0
8851,premium,1006.2245434596,15,no,0
8852,normal,951.586654828165,17,yes,0
8853,normal,1021.62408840306,11,yes,0
8854,normal,1015.10747442361,29,yes,0
8855,premium,1001.82828106109,2,no,0
8856,normal,991.391270989705,30,yes,2
8857,premium,1009.86608648212,23,no,0
8858,normal,919.79665583429,8,no,0
8859,normal,1001.88702099348,16,no,0
8860,premium,993.826147147181,15,no,0
8861,normal,1004.86578614538,5,no,0
8862,normal,1018.01650663825,10,yes,0
8863,premium,970.385094706777,27,yes,1
8864,premium,1059.35457100878,10,no,0
8865,normal,975.289282166042,11,yes,2
8866,premium,974.258409174811,23,no,0
8867,normal,999.768381734293,9,no,0
8868,premium,1005.04290441372,5,no,0
8869,normal,1001.37523008303,6,no,0
8870,premium,982.547089293363,26,no,0
8871,normal,1012.2233741197,13,no,0
8872,normal,937.152993559647,15,yes,1
8873,premium,999.484501634474,19,yes,1
8874,premium,952.067124849345,0,yes,1
8875,normal,995.948247450646,16,no,0
8876,premium,1027.25349974242,25,no,0
8877,normal,1018.58759079621,13,no,0
8878,normal,1018.08189275914,8,yes,1
8879,premium,988.592933891563,20,no,0
8880,premium,987.547055004555,29,yes,0
8881,normal,995.367513457197,30,no,0
8882,premium,1008.03252777726,1,no,0
8883,premium,1021.33657035429,9,no,0
8884,premium,986.717767341874,14,yes,0
8885,normal,1053.87228344898,23,yes,0
8886,premium,1018.8125914239,9,yes,1
8887,premium,983.04640680023,2,no,0
8888,premium,1052.24427589987,18,no,0
8889,normal,1019.05212940699,24,no,0
8890,normal,1020.10999524011,6,no,0
8891,normal,935.668362686775,18,no,0
8892,normal,1006.30096432523,2,no,0
8893,normal,1054.69262633658,20,yes,0
8894,normal,993.423741903827,18,no,0
8895,premium,1045.16875578934,10,no,0
8896,premium,1015.6704515481,28,no,0
8897,premium,993.534622042314,23,no,0
8898,premium,957.55278071451,23,no,0
8899,normal,963.903515922449,16,no,0
8900,premium,1002.59293677308,10,yes,1
8901,premium,964.914088889435,12,no,0
8902,premium,993.922971061203,18,no,0
8903,normal,967.661085760945,12,no,0
8904,premium,967.984243277135,19,no,0
8905,premium,997.684273964018,30,yes,1
8906,normal,986.092286075041,18,no,0
8907,normal,1006.98041148307,23,no,0
8908,premium,989.709468519228,10,no,0
8909,normal,1010.32541230664,21,no,0
8910,premium,998.003478681403,30,yes,1
8911,premium,986.766374725483,15,no,0
8912,premium,1047.14470357475,9,no,0
8913,premium,1011.57890384065,5,no,0
8914,premium,1075.66074627554,17,yes,1
8915,normal,1014.73318447878,7,no,0
8916,premium,1054.21664452665,26,no,0
8917,premium,999.060374842807,11,no,0
8918,premium,946.74124604716,17,no,0
8919,normal,988.837509234865,18,yes,0
8920,premium,969.3953321058,3,no,0
8921,premium,972.151872543607,4,yes,1
8922,normal,977.908392872851,10,no,0
8923,premium,1005.02961081577,16,yes,1
8924,normal,1025.8525876407,2,yes,0
8925,normal,986.355979259822,25,no,0
8926,normal,982.730164454261,15,yes,1
8927,normal,1021.34503284914,18,yes,1
8928,premium,1020.19333495198,28,no,0
8929,premium,981.971670139725,6,no,0
8930,normal,1020.98663016612,29,no,0
8931,premium,986.358343702509,23,yes,1
8932,premium,1020.27057321484,14,no,0
8933,normal,1036.59537702004,21,no,0
8934,premium,980.317901763122,5,no,0
8935,normal,1018.49344017885,14,no,0
8936,premium,978.821468147191,8,no,0
8937,premium,1035.7614990212,7,no,0
8938,normal,1024.1861804355,20,yes,1
8939,premium,934.658099094965,7,no,0
8940,premium,1013.09369073806,19,no,0
8941,normal,979.060635736539,25,no,0
8942,normal,974.757459409882,3,no,0
8943,normal,936.58364154356,11,no,0
8944,premium,986.345251166437,22,yes,1
8945,premium,955.375168184672,22,no,0
8946,normal,962.654152316774,13,no,0
8947,premium,1003.48962314754,3,yes,0
8948,normal,1015.86253273405,12,yes,1
8949,normal,941.659970350937,8,no,0
8950,normal,1047.51067782748,0,yes,1
8951,premium,963.749947393136,7,yes,0
8952,premium,970.214201077088,9,no,0
8953,normal,1018.65762852603,5,no,0
8954,normal,981.827748763175,18,no,0
8955,normal,963.860048385474,26,no,0
8956,normal,1004.81517901956,24,yes,1
8957,premium,997.60301241707,14,no,0
8958,normal,1003.19410187425,16,no,0
8959,normal,1001.39061633211,26,yes,1
8960,normal,1020.41499342024,23,no,0
8961,premium,1011.67791066555,1,no,0
8962,premium,997.949815686424,24,no,0
8963,normal,1014.48092918707,29,yes,1
8964,normal,960.21944663689,25,no,0
8965,premium,1026.03705664597,2,no,0
8966,normal,1010.39151555841,14,no,0
8967,premium,1010.76116185223,7,no,0
8968,premium,984.458401034918,28,yes,1
8969,normal,1032.56082959226,19,no,0
8970,premium,944.891890744589,3,no,0
8971,normal,1031.07161864749,1,no,0
8972,normal,1006.93018723409,12,no,0
8973,normal,925.878540144449,0,yes,1
